QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,06/01/2020 00:00,13/01/2020 00:00,20/01/2020 00:00,27/01/2020 00:00,03/02/2020 00:00,10/02/2020 00:00,17/02/2020 00:00,24/02/2020 00:00,03/03/2020 00:00,10/03/2020 00:00,17/03/2020 00:00,24/03/2020 00:00,31/03/2020 00:00,07/04/2020 00:00,14/04/2020 00:00,21/04/2020 00:00,28/04/2020 00:00,05/05/2020 00:00,12/05/2020 00:00,19/05/2020 00:00,26/05/2020 00:00,02/06/2020 00:00,09/06/2020 00:00,16/06/2020 00:00,23/06/2020 00:00,30/06/2020 00:00,07/07/2020 00:00,14/07/2020 00:00,21/07/2020 00:00,28/07/2020 00:00,04/08/2020 00:00,11/08/2020 00:00,18/08/2020 00:00,25/08/2020 00:00,01/09/2020 00:00,08/09/2020 00:00,15/09/2020 00:00,22/09/2020 00:00,29/09/2020 00:00,06/10/2020 00:00,13/10/2020 00:00,20/10/2020 00:00,27/10/2020 00:00,03/11/2020 00:00,10/11/2020 00:00,17/11/2020 00:00,24/11/2020 00:00,01/12/2020 00:00,08/12/2020 00:00,15/12/2020 00:00,22/12/2020 00:00,29/12/2020 00:00,05/01/2021 00:00,12/01/2021 00:00,19/01/2021 00:00,26/01/2021 00:00,02/02/2021 00:00,09/02/2021 00:00,16/02/2021 00:00,23/02/2021 00:00,02/03/2021 00:00,09/03/2021 00:00,16/03/2021 00:00,23/03/2021 00:00,30/03/2021 00:00,06/04/2021 00:00,13/04/2021 00:00,20/04/2021 00:00,27/04/2021 00:00,04/05/2021 00:00,11/05/2021 00:00,18/05/2021 00:00,25/05/2021 00:00,01/06/2021 00:00,08/06/2021 00:00,15/06/2021 00:00,22/06/2021 00:00,29/06/2021 00:00,06/07/2021 00:00,13/07/2021 00:00,20/07/2021 00:00,27/07/2021 00:00,03/08/2021 00:00,10/08/2021 00:00,17/08/2021 00:00,24/08/2021 00:00,31/08/2021 00:00,07/09/2021 00:00,14/09/2021 00:00,21/09/2021 00:00,28/09/2021 00:00,05/10/2021 00:00,12/10/2021 00:00,19/10/2021 00:00,26/10/2021 00:00,02/11/2021 00:00,09/11/2021 00:00,16/11/2021 00:00,23/11/2021 00:00,30/11/2021 00:00,07/12/2021 00:00,14/12/2021 00:00,21/12/2021 00:00,28/12/2021 00:00,04/01/2022 00:00,11/01/2022 00:00,18/01/2022 00:00,25/01/2022 00:00,01/02/2022 00:00,08/02/2022 00:00,15/02/2022 00:00,22/02/2022 00:00,01/03/2022 00:00,08/03/2022 00:00,15/03/2022 00:00,22/03/2022 00:00,29/03/2022 00:00,05/04/2022 00:00,12/04/2022 00:00,19/04/2022 00:00,26/04/2022 00:00,03/05/2022 00:00,10/05/2022 00:00,17/05/2022 00:00,24/05/2022 00:00,31/05/2022 00:00,07/06/2022 00:00,14/06/2022 00:00,21/06/2022 00:00,28/06/2022 00:00,05/07/2022 00:00,12/07/2022 00:00,19/07/2022 00:00,26/07/2022 00:00,02/08/2022 00:00,09/08/2022 00:00,16/08/2022 00:00,23/08/2022 00:00,30/08/2022 00:00,06/09/2022 00:00,13/09/2022 00:00,20/09/2022 00:00,27/09/2022 00:00,04/10/2022 00:00,11/10/2022 00:00,18/10/2022 00:00,25/10/2022 00:00,01/11/2022 00:00,08/11/2022 00:00,15/11/2022 00:00,22/11/2022 00:00,29/11/2022 00:00,06/12/2022 00:00,13/12/2022 00:00,20/12/2022 00:00,27/12/2022 00:00
,30,43,3043XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,44,3044XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,45,3045XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,46,3046XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,47,3047XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,48,3048XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,49,3049XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,30,50,3050XXRP,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4815,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924,0.4924
,31,1,311XXRP,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
,31,2,312XXRP,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
,31,3,313XXRP,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
,31,4,314XXRP,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
,31,5,315XXRP,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5432,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.5445,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
